model,dataset,task,task_type,seed,n_trials,metric,device,selected,config,config_id,config_tag,val_score,test_score,fit_time_tuning,predict_time_tuning,fit_time_refit,predict_time_refit,error,val_average_precision,val_accuracy,val_f1,val_roc_auc,test_average_precision,test_accuracy,test_f1,test_roc_auc,val_r2,val_mae,val_rmse,test_r2,test_mae,test_rmse
relgnn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 128, ""simplified_MP"": false, ""subgraph_type"": ""directional""}",afe1474f,default,0.6331738437001595,0.6714370467230879,64.46398517100002,0.1975820769999927,17.16437691499999,0.2157832039999903,,0.695481668039002,0.5864583333333333,0.7382992748846408,0.6331738437001595,0.7401965918780257,0.6278787878787879,0.7241689128481581,0.6714370467230879,,,,,,
relgnn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.0011394964521, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 64, ""subgraph_type"": ""bidirectional""}",70b52bd0,r1,0.663990636126859,,17.601606581,0.1985344660000123,,,,0.7249307934582567,0.6177083333333333,0.7357811375089993,0.663990636126859,,,,,,,,,,
relgnn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 128, ""lr"": 0.0018735112039, ""num_heads"": 4, ""num_model_layers"": 1, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",79b72acf,r2,0.6529693216999719,,15.217107203000012,0.2030911939999953,,,,0.7138713427373038,0.6322916666666667,0.7187250996015936,0.6529693216999719,,,,,,,,,,
relgnn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,True,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0030037592231, ""num_heads"": 4, ""num_model_layers"": 1, ""num_neighbors"": 64, ""subgraph_type"": ""directional""}",ce9904b8,r3,0.6673367911758006,0.6918261838170305,13.825612457999997,0.1770215279999831,44.85109980100003,0.1900628590000224,,0.7184175451451484,0.634375,0.704793944491169,0.6673367911758006,0.7463524024137389,0.6642424242424242,0.7506750675067507,0.6918261838170305,,,,,,
relgnn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.00648886485, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 128, ""subgraph_type"": ""bidirectional""}",f0bb2bad,r4,0.6405407458039037,,18.25656667600001,0.1983461920000024,,,,0.7036183892571534,0.6125,0.7009646302250804,0.6405407458039037,,,,,,,,,,
relgnn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0030197929882, ""num_heads"": 2, ""num_model_layers"": 4, ""num_neighbors"": 128, ""subgraph_type"": ""directional""}",6f19af8d,r5,0.5714352726736628,,26.82851393599998,0.2154864280000197,,,,0.6233309339653038,0.584375,0.73767258382643,0.5714352726736628,,,,,,,,,,
relgnn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0037019789833, ""num_heads"": 16, ""num_model_layers"": 1, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",012001ed,r6,0.6666085892092084,,17.019639265000023,0.209109810999962,,,,0.7280516562749674,0.6385416666666667,0.7235059760956175,0.6666085892092084,,,,,,,,,,
relgnn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 64, ""lr"": 0.0010442146945, ""num_heads"": 2, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",d2fbdf27,r7,0.6518613825115374,,18.796620784000027,0.21247286199997,,,,0.7064009165611765,0.6166666666666667,0.7203647416413373,0.6518613825115374,,,,,,,,,,
relgnn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0041460591823, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""directional""}",f87e8891,r8,0.6323920317728366,,18.437540668999983,0.1938840320000281,,,,0.6993221289771921,0.5864583333333333,0.737953795379538,0.6323920317728366,,,,,,,,,,
relgnn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.004093508747, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 64, ""subgraph_type"": ""bidirectional""}",79a48048,r9,0.6239708004413888,,18.63488747900004,0.2081430339999883,,,,0.6834438228255821,0.6166666666666667,0.7306002928257687,0.6239708004413888,,,,,,,,,,
relgnn,rel-trial,study-outcome,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0041393676084, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""directional""}",c642344c,r10,0.6373866931142473,,17.065060992000042,0.1923904230000062,,,,0.7012903679821716,0.6229166666666667,0.7108626198083067,0.6373866931142473,,,,,,,,,,
